date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:54:34	4848/4848	---M--	200	added ('OK')	application/font-woff2	etag:%2212f0-5e0c400d93500%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/flaticon-old/flaticon.woff2?1dc0d7e59f2ded59220372e89f70f7dc	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/flaticon-old/flaticon1486.woff2	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/flaticon-old/flaticon.css)
09:54:34	10268/10268	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22281c-5e0c4009c2c00%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/flaticon-old/flaticon.eot?1dc0d7e59f2ded59220372e89f70f7dc	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/flaticon-old/flaticon1486.eot	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/flaticon-old/flaticon.css)
09:54:35	59720/59720	---M--	200	added ('OK')	image/svg+xml	etag:%22e948-5e0c400c9f2c0%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/flaticon-old/flaticon.svg?1dc0d7e59f2ded59220372e89f70f7dc	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/flaticon-old/flaticon1486.svg	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/flaticon-old/flaticon.css)
09:54:36	79996/79996	---M--	200	added ('OK')	application/font-woff2	etag:%221387c-5e292626d8300%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/uicons-solid-rounded/webfonts/uicons-solid-rounded.woff2	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/uicons-solid-rounded/webfonts/uicons-solid-rounded.woff2	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/uicons-solid-rounded/css/uicons-solid-rounded.css)
09:54:36	100824/100824	---M--	200	added ('OK')	application/font-woff	etag:%22189d8-5e292625e40c0%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/uicons-solid-rounded/webfonts/uicons-solid-rounded.woff	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/uicons-solid-rounded/webfonts/uicons-solid-rounded.woff	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/uicons-solid-rounded/css/uicons-solid-rounded.css)
09:54:36	205760/205760	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22323c0-5e292623fbc40%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/uicons-solid-rounded/webfonts/uicons-solid-rounded.eot	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/uicons-solid-rounded/webfonts/uicons-solid-rounded.eot	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/uicons-solid-rounded/css/uicons-solid-rounded.css)
09:54:38	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-5e0c41b8d2500%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-brands-400.eot?	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-brands-400d41d.eot	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/css/line-awesome.min.css)
09:54:38	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-5e0c41b8d2500%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-brands-400.eot	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-brands-400.eot	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/css/line-awesome.min.css)
09:54:38	84772/84772	---M--	200	added ('OK')	application/font-woff2	etag:%2214b24-5e0c41bbaebc0%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-brands-400.woff2	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-brands-400.woff2	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/css/line-awesome.min.css)
09:54:38	98673/98673	---M--	200	added ('OK')	application/font-woff	etag:%2218171-5e0c41baba980%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-brands-400.woff	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-brands-400.woff	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/css/line-awesome.min.css)
09:54:39	156072/156072	---M--	200	added ('OK')	application/x-font-ttf	etag:%22261a8-5e0c41b9c6740%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-brands-400.ttf	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-brands-400.ttf	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/css/line-awesome.min.css)
09:54:39	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-5e0c41bbaebc0%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-regular-400.eot	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-regular-400.eot	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/css/line-awesome.min.css)
09:54:39	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-5e0c41bbaebc0%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-regular-400.eot?	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-regular-400d41d.eot	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/css/line-awesome.min.css)
09:54:39	927335/927335	---M--	200	added ('OK')	image/svg+xml	etag:%22e2667-5e0c41b8d2500%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-brands-400.svg	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-brands-400.svg	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/css/line-awesome.min.css)
09:54:40	12900/12900	---M--	200	added ('OK')	application/font-woff2	etag:%223264-5e0c41be8b280%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-regular-400.woff2	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-regular-400.woff2	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/css/line-awesome.min.css)
09:54:40	15489/15489	---M--	200	added ('OK')	application/font-woff	etag:%223c81-5e0c41be8b280%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-regular-400.woff	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-regular-400.woff	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/css/line-awesome.min.css)
09:54:41	33724/33724	---M--	200	added ('OK')	application/x-font-ttf	etag:%2283bc-5e0c41bd97040%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-regular-400.ttf	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-regular-400.ttf	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/css/line-awesome.min.css)
09:54:41	113535/113535	---M--	200	added ('OK')	image/svg+xml	etag:%221bb7f-5e0c41bd97040%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-regular-400.svg	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-regular-400.svg	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/css/line-awesome.min.css)
09:54:42	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-5e0c41c073700%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-solid-900.eot?	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-solid-900d41d.eot	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/css/line-awesome.min.css)
09:54:42	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-5e0c41c073700%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-solid-900.eot	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-solid-900.eot	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/css/line-awesome.min.css)
09:54:42	96752/96752	---M--	200	added ('OK')	application/font-woff2	etag:%22179f0-5e0c41c34fdc0%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-solid-900.woff2	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-solid-900.woff2	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/css/line-awesome.min.css)
09:54:42	125421/125421	---M--	200	added ('OK')	application/font-woff	etag:%221e9ed-5e0c41c25bb80%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-solid-900.woff	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-solid-900.woff	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/css/line-awesome.min.css)
09:54:43	226128/226128	---M--	200	added ('OK')	application/x-font-ttf	etag:%2237350-5e0c41c25bb80%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-solid-900.ttf	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-solid-900.ttf	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/css/line-awesome.min.css)
09:54:43	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-5e0c45886e2c0%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/themify-icons/fonts/themify9f24.eot?-fvbane	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/themify-icons/fonts/themify9f249f24.eot	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/themify-icons/css/themify-icons.css)
09:54:43	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-5e0c458a56740%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/themify-icons/fonts/themifyd41d.eot?	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/themify-icons/fonts/themifyd41dd41d.eot	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/themify-icons/css/themify-icons.css)
09:54:44	923151/923151	---M--	200	added ('OK')	image/svg+xml	etag:%22e160f-5e0c41c073700%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-solid-900.svg	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/fonts/la-solid-900.svg	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/line-awesome/css/line-awesome.min.css)
09:54:44	56108/56108	---M--	200	added ('OK')	application/font-woff	etag:%22db2c-5e0c45886e2c0%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/themify-icons/fonts/themify.woff	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/themify-icons/fonts/themify.woff	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/themify-icons/css/themify-icons.css)
09:54:44	78584/78584	---M--	200	added ('OK')	application/x-font-ttf	etag:%22132f8-5e0c45877a080%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/themify-icons/fonts/themify.ttf	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/themify-icons/fonts/themify.ttf	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/themify-icons/css/themify-icons.css)
09:54:45	234630/234630	---M--	200	added ('OK')	image/svg+xml	etag:%2239486-5e0c458a56740%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/themify-icons/fonts/themify9f24.svg?-fvbane	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/themify-icons/fonts/themify9f249f24.svg	(from https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/themify-icons/css/themify-icons.css)
09:54:45	4533/4533	---M--	200	added ('OK')	image/png	etag:%2211b5-5e292acfe41c0%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/images/social/google.png	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/images/social/google.png	(from https://jobie.dexignzone.com/mobile-app/xhtml/login.html)
09:54:45	3864/3864	---M--	200	added ('OK')	image/png	etag:%22f18-5e292acfe41c0%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/images/social/facebook.png	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/images/social/facebook.png	(from https://jobie.dexignzone.com/mobile-app/xhtml/login.html)
09:54:46	2127/2127	---M--	200	added ('OK')	text/css	etag:%2284f-5e0c401905000%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/imageuplodify/imageuploadify.min.css	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/imageuplodify/imageuploadify.min.css	(from https://jobie.dexignzone.com/mobile-app/xhtml/apply-form.html)
09:54:46	1436/1436	---M--	200	added ('OK')	image/svg+xml	etag:%2259c-5e292ac28a240%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/images/logo/logo.svg	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/images/logo/logo.svg	(from https://jobie.dexignzone.com/mobile-app/xhtml/apply-form.html)
09:54:46	7693/7693	---M--	200	added ('OK')	application/x-javascript	etag:%221e0d-5e0c401905000%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/imageuplodify/imageuploadify.min.js	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/imageuplodify/imageuploadify.min.js	(from https://jobie.dexignzone.com/mobile-app/xhtml/apply-form.html)
09:54:47	2329/2329	---M--	200	added ('OK')	image/png	etag:%22919-5e292ab9f4e00%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/images/emoji/emoji-1.png	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/images/emoji/emoji-1.png	(from https://jobie.dexignzone.com/mobile-app/xhtml/messages-detail.html)
09:54:47	265707/265707	---M--	200	added ('OK')	image/png	etag:%2240deb-5e292aa21d5c0%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/images/bg1.png	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/images/bg1.png	(from https://jobie.dexignzone.com/mobile-app/xhtml/company-detail.html)
09:54:47	2063/2063	---M--	200	added ('OK')	image/png	etag:%2280f-5e292ab9f4e00%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/images/emoji/emoji-2.png	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/images/emoji/emoji-2.png	(from https://jobie.dexignzone.com/mobile-app/xhtml/messages-detail.html)
09:54:48	2465/2465	---M--	200	added ('OK')	image/png	etag:%229a1-5e292abae9040%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/images/emoji/emoji-3.png	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/images/emoji/emoji-3.png	(from https://jobie.dexignzone.com/mobile-app/xhtml/messages-detail.html)
09:54:48	3092/3092	---M--	200	added ('OK')	image/png	etag:%22c14-5e292abae9040%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/images/emoji/emoji-4.png	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/images/emoji/emoji-4.png	(from https://jobie.dexignzone.com/mobile-app/xhtml/messages-detail.html)
09:54:48	1626/1626	---M--	200	added ('OK')	image/png	etag:%2265a-5e292abbdd280%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/images/emoji/emoji-5.png	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/images/emoji/emoji-5.png	(from https://jobie.dexignzone.com/mobile-app/xhtml/messages-detail.html)
09:54:49	1230/1230	---M--	200	added ('OK')	image/png	etag:%224ce-5e292abbdd280%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/images/emoji/emoji-6.png	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/images/emoji/emoji-6.png	(from https://jobie.dexignzone.com/mobile-app/xhtml/messages-detail.html)
09:54:49	2856/2856	---M--	200	added ('OK')	image/png	etag:%22b28-5e292abcd14c0%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/images/emoji/emoji-7.png	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/images/emoji/emoji-7.png	(from https://jobie.dexignzone.com/mobile-app/xhtml/messages-detail.html)
09:54:50	10850/10850	---M--	200	added ('OK')	image/jpeg	etag:%222a62-5e292ab718740%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/images/avatar/7.jpg	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/images/avatar/7.jpg	(from https://jobie.dexignzone.com/mobile-app/xhtml/ui-timeline.html)
09:54:50	8994/8994	---M--	200	added ('OK')	image/jpeg	etag:%222322-5e292ab80c980%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/images/avatar/8.jpg	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/images/avatar/8.jpg	(from https://jobie.dexignzone.com/mobile-app/xhtml/ui-timeline.html)
09:54:50	12070/12070	---M--	200	added ('OK')	image/jpeg	etag:%222f26-5e292ab347e40%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/images/avatar/1.jpg	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/images/avatar/1.jpg	(from https://jobie.dexignzone.com/mobile-app/xhtml/ui-list-group.html)
09:54:51	12118/12118	---M--	200	added ('OK')	image/jpeg	etag:%222f56-5e292ab43c080%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/images/avatar/2.jpg	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/images/avatar/2.jpg	(from https://jobie.dexignzone.com/mobile-app/xhtml/ui-list-group.html)
09:54:51	9609/9609	---M--	200	added ('OK')	image/jpeg	etag:%222589-5e292ab43c080%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/images/avatar/3.jpg	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/images/avatar/3.jpg	(from https://jobie.dexignzone.com/mobile-app/xhtml/ui-list-group.html)
09:54:51	8706/8706	---M--	200	added ('OK')	image/jpeg	etag:%222202-5e292ab5302c0%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/images/avatar/4.jpg	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/images/avatar/4.jpg	(from https://jobie.dexignzone.com/mobile-app/xhtml/ui-list-group.html)
09:54:52	13500/13500	---M--	200	added ('OK')	image/jpeg	etag:%2234bc-5e292ab624500%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/images/avatar/5.jpg	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/images/avatar/5.jpg	(from https://jobie.dexignzone.com/mobile-app/xhtml/ui-list-group.html)
09:54:52	8302/8302	---M--	200	added ('OK')	image/jpeg	etag:%22206e-5e292ab718740%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/images/avatar/6.jpg	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/images/avatar/6.jpg	(from https://jobie.dexignzone.com/mobile-app/xhtml/ui-list-group.html)
09:54:53	27353/27353	---M--	200	added ('OK')	text/css	etag:%226ad9-5e2926aa73980%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/jstree/dist/themes/default/style.min.css	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/jstree/dist/themes/default/style.min.css	(from https://jobie.dexignzone.com/mobile-app/xhtml/ui-treeview.html)
09:54:53	1682/1682	---M--	200	added ('OK')	application/x-javascript	etag:%22692-5e292aae83300%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/js/treeview.init.js	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/js/treeview.init.js	(from https://jobie.dexignzone.com/mobile-app/xhtml/ui-treeview.html)
09:54:54	61297/61297	---M--	200	added ('OK')	image/jpeg	etag:%22e6f04c17d1f95e1a5404844717277df0%22	https://swiperjs.com/demos/images/nature-1.jpg	C:/Users/55119/Desktop/casaApp2/casaApp2/swiperjs.com/demos/images/nature-1.jpg	(from https://jobie.dexignzone.com/mobile-app/xhtml/ui-swiper.html)
09:54:54	121560/121560	---M--	200	added ('OK')	image/jpeg	etag:%22698280549c79356ba4e3a677a4981279%22	https://swiperjs.com/demos/images/nature-2.jpg	C:/Users/55119/Desktop/casaApp2/casaApp2/swiperjs.com/demos/images/nature-2.jpg	(from https://jobie.dexignzone.com/mobile-app/xhtml/ui-swiper.html)
09:54:54	101508/101508	---M--	200	added ('OK')	image/jpeg	etag:%22381fd6842f769ab0daaed7f9533ae475%22	https://swiperjs.com/demos/images/nature-3.jpg	C:/Users/55119/Desktop/casaApp2/casaApp2/swiperjs.com/demos/images/nature-3.jpg	(from https://jobie.dexignzone.com/mobile-app/xhtml/ui-swiper.html)
09:54:54	141222/141222	---M--	200	added ('OK')	application/x-javascript	etag:%22227a6-5e2923c295e80%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/jstree/dist/jstree.min.js	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/jstree/dist/jstree.min.js	(from https://jobie.dexignzone.com/mobile-app/xhtml/ui-treeview.html)
09:54:54	201511/201511	---M--	200	added ('OK')	image/jpeg	etag:%228f667df16eaab949842f1d658dc9b838%22	https://swiperjs.com/demos/images/nature-4.jpg	C:/Users/55119/Desktop/casaApp2/casaApp2/swiperjs.com/demos/images/nature-4.jpg	(from https://jobie.dexignzone.com/mobile-app/xhtml/ui-swiper.html)
09:54:54	128812/128812	---M--	200	added ('OK')	image/jpeg	etag:%22e5b766822656464e2a0bbe5701aa2686%22	https://swiperjs.com/demos/images/nature-5.jpg	C:/Users/55119/Desktop/casaApp2/casaApp2/swiperjs.com/demos/images/nature-5.jpg	(from https://jobie.dexignzone.com/mobile-app/xhtml/ui-swiper.html)
09:54:55	83625/83625	---M--	200	added ('OK')	image/jpeg	etag:%22b346c08b489f929df0a159720217fdcd%22	https://swiperjs.com/demos/images/nature-6.jpg	C:/Users/55119/Desktop/casaApp2/casaApp2/swiperjs.com/demos/images/nature-6.jpg	(from https://jobie.dexignzone.com/mobile-app/xhtml/ui-swiper.html)
09:54:55	444/444	---M--	200	added ('OK')	text/css	etag:%221bc-5e2923b8185c0%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.min.css	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.min.css	(from https://jobie.dexignzone.com/mobile-app/xhtml/ui-stepper.html)
09:54:55	11284/11284	---M--	200	added ('OK')	application/x-javascript	etag:%222c14-5e2923b90c800%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.min.js	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.min.js	(from https://jobie.dexignzone.com/mobile-app/xhtml/ui-stepper.html)
09:54:56	3852/3852	---M--	200	added ('OK')	text/css	etag:%22f0c-5e2923aabe640%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/nouislider/nouislider.min.css	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/nouislider/nouislider.min.css	(from https://jobie.dexignzone.com/mobile-app/xhtml/ui-range-slider.html)
09:54:56	22337/22337	---M--	200	added ('OK')	application/x-javascript	etag:%225741-5e2923abb2880%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/nouislider/nouislider.min.js	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/nouislider/nouislider.min.js	(from https://jobie.dexignzone.com/mobile-app/xhtml/ui-range-slider.html)
09:54:56	9142/9142	---M--	200	added ('OK')	application/x-javascript	etag:%2223b6-5e292382b07c0%22	https://jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/wnumb/wNumb.js	C:/Users/55119/Desktop/casaApp2/casaApp2/jobie.dexignzone.com/mobile-app/xhtml/assets/vendor/wnumb/wNumb.js	(from https://jobie.dexignzone.com/mobile-app/xhtml/ui-range-slider.html)
